Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Gender,Clicked on Ad,Hour,Day,Month,Year,Interaction
65.59,54.0,45632.51,218.61,0,Yes,20,4,4,2016,14338.629900000002
40.04,34.0,34191.23,203.84,1,No,0,11,3,2016,8161.7536
59.51,29.0,73910.9,136.18,1,No,10,14,2,2016,8104.0718
88.12,26.0,62669.59,228.78,1,No,6,11,3,2016,20160.0936
55.6,37.0,46780.09,158.56,0,Yes,16,3,5,2016,8815.936
36.08,30.0,52079.18,244.91,1,No,13,18,3,2016,8836.352799999999
54.08,36.0,59240.24,141.52,1,Yes,16,3,1,2016,7653.4016
38.37,36.0,32549.95,221.98,1,Yes,20,30,5,2016,8517.372599999999
46.61,45.0,67575.12,174.88,0,Yes,13,29,6,2016,8151.1568
47.74,40.0,60968.62,111.94,1,Yes,18,17,1,2016,5344.0156
56.64,35.0,57846.68,244.23,0,Yes,17,5,1,2016,13833.1872
43.49,28.0,39799.73,217.37,1,No,16,5,1,2016,9453.4213
65.65,40.0,70889.68,167.22,0,No,20,5,1,2016,10977.993
44.78,38.0,47510.42,230.93,0,Yes,12,19,7,2016,10341.0454
80.47,38.0,57868.44,170.13,0,Yes,14,19,5,2016,13690.3611
73.1,26.0,53336.76,131.68,0,No,13,15,5,2016,9625.807999999999
69.88,34.0,34191.23,168.34,1,Yes,0,11,3,2016,11763.599199999999
79.54,30.0,50671.6,138.71,1,Yes,18,23,1,2016,11032.993400000001
56.64,28.0,57846.68,244.23,0,No,22,4,4,2016,13833.1872
55.6,35.0,67669.06,165.43,1,No,12,15,2,2016,9197.908000000001
65.56,46.0,40468.53,221.98,1,Yes,14,6,4,2016,14553.0088
56.39,46.0,54286.1,193.29,0,No,23,28,2,2016,10899.623099999999
78.36,38.0,57868.44,170.13,0,Yes,12,19,7,2016,13331.3868
75.55,26.0,53336.76,204.47,1,No,6,11,3,2016,15447.708499999999
65.77,34.0,40183.75,168.34,1,Yes,8,27,2,2016,11071.7218
82.07,22.0,73941.91,162.03,0,No,4,3,7,2016,13297.802099999999
80.3,34.0,34191.23,168.34,1,Yes,18,5,4,2016,13517.702
42.04,49.0,45632.51,195.69,0,Yes,20,4,4,2016,8226.8076
55.6,35.0,57519.64,182.2,0,No,10,12,7,2016,10130.32
61.09,25.0,63430.33,176.98,0,No,13,15,5,2016,10811.7082
65.65,40.0,70889.68,166.86,0,No,10,29,6,2016,10954.359000000002
41.73,28.0,55121.65,172.81,0,No,16,15,2,2016,7211.3613
59.51,36.0,76003.47,140.46,0,Yes,20,17,2,2016,8358.7746
60.72,28.0,55121.65,172.81,0,No,16,15,2,2016,10493.0232
70.61,31.0,59677.64,207.17,1,No,9,16,2,2016,14628.2737
50.19,36.0,73882.91,115.26,1,No,8,20,6,2016,5784.8994
40.04,23.0,56457.01,211.38,0,No,3,9,3,2016,8463.6552
43.84,36.0,29398.61,140.46,0,No,19,20,1,2016,6157.7664
84.31,31.0,59886.58,183.85,1,No,8,16,1,2016,15500.3935
80.51,55.0,38260.89,187.76,1,Yes,1,17,7,2016,15116.5576
80.47,55.0,66291.67,187.76,1,Yes,22,15,1,2016,15109.047199999999
70.61,31.0,75044.35,236.87,0,No,7,3,1,2016,16725.3907
50.19,25.0,49850.52,141.89,1,No,2,28,4,2016,7121.459099999999
81.75,52.0,33951.63,186.37,1,Yes,2,16,6,2016,15235.7475
89.05,43.0,57868.44,198.45,1,Yes,21,3,4,2016,17671.9725
89.05,50.0,57868.44,163.48,1,Yes,23,6,7,2016,14557.893999999998
75.55,32.0,70505.06,172.83,0,No,22,28,4,2016,13057.3065
35.61,53.0,38609.2,172.83,1,Yes,13,17,2,2016,6154.4763
79.54,25.0,50506.44,241.03,1,No,2,28,4,2016,19171.5262
74.54,41.0,55121.65,236.87,0,No,20,5,7,2016,17656.289800000002
36.08,38.0,71455.62,132.08,0,Yes,19,15,1,2016,4765.4464
55.6,35.0,73889.99,226.54,1,No,20,2,7,2016,12595.624
80.46,25.0,50671.6,212.87,1,No,15,7,4,2016,17127.5202
56.39,54.0,54286.1,230.18,0,Yes,20,31,3,2016,12979.8502
40.47,35.0,54875.95,106.86,0,No,1,18,7,2016,4324.6242
80.47,48.0,72325.91,187.76,1,Yes,5,17,4,2016,15109.047199999999
85.56,26.0,60315.19,131.76,1,No,3,8,7,2016,11273.3856
41.73,31.0,61840.26,207.17,1,No,11,9,7,2016,8645.204099999999
75.42,30.0,70492.6,202.61,1,No,10,8,5,2016,15280.846200000002
55.6,24.0,52252.91,182.2,0,No,6,11,6,2016,10130.32
59.05,50.0,58633.63,123.13,0,Yes,13,23,2,2016,7270.826499999999
71.33,39.0,38067.08,124.44,0,Yes,16,3,1,2016,8876.305199999999
55.6,54.0,42993.48,161.16,1,Yes,7,9,2,2016,8960.496
59.51,30.0,58677.69,219.94,0,No,20,15,3,2016,13088.6294
51.87,60.0,51067.54,218.61,1,Yes,16,5,1,2016,11339.3007
72.23,40.0,75769.82,176.98,0,Yes,21,9,5,2016,12783.2654
50.08,40.0,62669.59,140.15,0,Yes,1,1,7,2016,7018.712
89.05,38.0,44174.25,163.48,1,Yes,5,4,5,2016,14557.893999999998
35.33,29.0,53431.35,217.1,1,Yes,15,1,1,2016,7670.142999999999
65.59,54.0,59457.52,218.61,1,Yes,9,31,5,2016,14338.629900000002
81.9,30.0,70449.04,219.94,0,No,20,5,1,2016,18013.086
37.87,41.0,64828.0,158.42,1,Yes,23,31,5,2016,5999.365399999999
82.07,22.0,67058.72,121.07,0,No,4,3,7,2016,9936.214899999999
55.6,24.0,52252.91,178.92,1,No,13,18,3,2016,9947.952
34.86,30.0,57877.15,113.69,1,No,10,8,5,2016,3963.2334
44.64,36.0,61610.05,140.46,0,Yes,16,3,1,2016,6270.134400000001
46.61,40.0,62669.59,221.98,1,Yes,20,30,5,2016,10346.487799999999
39.3,32.0,69481.85,221.21,1,Yes,1,7,4,2016,8693.553
46.61,55.0,57014.84,187.76,0,Yes,9,21,4,2016,8751.4936
47.74,40.0,73910.9,120.37,1,No,6,9,3,2016,5746.4638
43.49,28.0,53058.91,217.37,0,No,6,24,2,2016,9453.4213
40.04,49.0,45632.51,124.32,0,Yes,10,12,1,2016,4977.7728
59.22,30.0,53188.69,244.91,1,No,10,8,5,2016,14503.5702
59.51,40.0,62669.59,117.3,0,Yes,5,3,4,2016,6980.522999999999
41.73,31.0,61840.26,207.17,1,No,2,16,6,2016,8645.204099999999
76.56,34.0,59785.94,160.03,0,No,0,11,3,2016,12251.8968
35.49,28.0,71222.4,221.94,0,Yes,17,23,1,2016,7876.6506
54.88,44.0,53922.43,163.48,0,Yes,21,9,5,2016,8971.7824
60.72,23.0,56725.47,217.37,0,No,12,27,1,2016,13198.7064
89.05,41.0,48335.2,137.24,0,Yes,5,6,7,2016,12221.222
37.0,30.0,58677.69,140.15,1,Yes,16,11,2,2016,5185.55
80.3,49.0,45632.51,113.8,0,Yes,16,5,2,2016,9138.14
40.47,24.0,60283.98,225.58,0,Yes,8,12,2,2016,9129.222600000001
40.04,34.0,40183.75,160.03,0,Yes,4,27,4,2016,6407.6012
82.07,48.0,52736.33,212.38,1,Yes,1,17,7,2016,17430.026599999997
40.04,23.0,25739.09,172.81,0,Yes,14,14,1,2016,6919.3124
59.59,34.0,40183.75,160.03,0,No,0,11,3,2016,9536.1877
82.07,38.0,57868.44,154.75,0,Yes,19,15,1,2016,12700.332499999999
37.87,43.0,51119.93,163.48,1,Yes,21,3,4,2016,6190.9875999999995
54.39,34.0,40183.75,168.34,1,Yes,8,27,2,2016,9156.0126
40.17,26.0,39132.64,228.78,1,No,13,26,5,2016,9190.0926
41.16,30.0,58677.69,174.88,0,Yes,10,21,7,2016,7198.060799999999
52.84,42.0,47258.59,158.35,0,Yes,14,19,5,2016,8367.214
56.39,29.0,69646.35,198.5,1,No,21,12,6,2016,11193.415
59.05,48.0,52736.33,212.38,0,Yes,1,17,7,2016,12541.038999999999
51.87,60.0,54286.1,130.86,0,Yes,1,18,7,2016,6787.7082
47.74,36.0,50628.31,109.07,1,No,7,13,4,2016,5207.0018
82.07,48.0,57868.44,123.13,0,Yes,14,8,4,2016,10105.279099999998
78.36,22.0,51257.26,220.05,0,No,7,21,2,2016,17243.118000000002
44.4,35.0,61389.5,201.58,0,No,10,29,6,2016,8950.152
67.8,26.0,74903.41,228.78,1,Yes,2,16,6,2016,15511.284
78.84,35.0,25603.93,236.87,0,No,1,18,7,2016,18674.8308
67.56,36.0,32549.95,115.26,1,Yes,16,3,1,2016,7786.9656
47.64,60.0,66504.16,218.61,1,Yes,16,5,1,2016,10414.5804
52.84,42.0,34418.09,243.61,1,Yes,11,6,4,2016,12872.352400000002
72.8,29.0,73910.9,195.69,1,No,16,5,1,2016,14246.232
40.04,34.0,59785.94,168.34,0,Yes,4,27,4,2016,6740.3336
81.58,38.0,71455.62,154.75,0,Yes,14,19,5,2016,12624.505
79.6,28.0,71222.4,217.37,0,No,12,27,1,2016,17302.652
66.89,23.0,54725.87,172.81,1,No,0,18,4,2016,11559.260900000001
40.47,30.0,58677.69,201.58,0,Yes,10,29,6,2016,8157.9426
89.05,38.0,57868.44,130.83,0,Yes,7,13,2,2016,11650.4115
79.97,26.0,55121.65,131.68,0,No,6,3,6,2016,10530.4496
56.16,25.0,50506.44,254.57,0,No,17,8,7,2016,14296.651199999998
56.39,19.0,33951.63,253.48,0,No,20,17,6,2016,14293.7372
78.7,33.0,43974.49,120.75,1,No,4,3,7,2016,9503.025
65.56,29.0,69718.19,153.76,0,Yes,10,14,2,2016,10080.5056
66.12,24.0,52252.91,176.7,0,Yes,6,15,3,2016,11683.404
56.3,37.0,53058.91,217.37,0,Yes,9,31,5,2016,12237.931
51.87,39.0,54755.71,227.53,0,No,0,11,3,2016,11801.981099999999
39.36,31.0,56180.93,207.17,0,No,14,21,6,2016,8154.2112
51.24,36.0,61610.05,140.46,0,Yes,12,8,5,2016,7197.170400000001
47.64,29.0,69646.35,200.71,0,No,21,12,6,2016,9561.824400000001
81.58,25.0,25686.34,141.89,1,No,9,24,5,2016,11575.386199999999
83.71,26.0,74903.41,228.78,1,Yes,6,11,3,2016,19151.1738
37.51,23.0,56725.47,217.37,1,No,10,21,7,2016,8153.548699999999
55.6,35.0,53898.89,209.91,1,Yes,13,18,3,2016,11670.996000000001
49.21,27.0,14548.06,184.94,1,No,14,9,3,2016,9100.8974
69.15,35.0,39840.55,236.87,0,Yes,1,1,7,2016,16379.560500000001
80.51,55.0,57014.84,187.76,1,Yes,8,20,3,2016,15116.5576
69.62,34.0,59785.94,203.44,0,Yes,4,27,4,2016,14163.4928
55.6,24.0,52252.91,182.2,0,No,21,17,4,2016,10130.32
65.77,34.0,59785.94,160.03,0,Yes,4,27,4,2016,10525.1731
80.3,37.0,51067.54,195.69,1,Yes,2,16,6,2016,15713.907
76.2,33.0,55984.89,230.95,1,No,20,5,3,2016,17598.39
55.6,39.0,56180.93,165.52,1,No,15,7,4,2016,9202.912
55.6,24.0,52252.91,182.2,0,Yes,17,9,6,2016,10130.32
56.39,46.0,66504.16,218.61,1,Yes,14,6,4,2016,12327.4179
71.84,39.0,58287.86,141.89,1,No,16,14,1,2016,10193.3776
83.71,38.0,57868.44,231.37,1,Yes,6,11,3,2016,19367.9827
80.47,38.0,57868.44,132.08,0,Yes,12,19,7,2016,10628.4776
89.05,38.0,50723.67,130.41,0,No,3,12,1,2016,11613.010499999999
53.92,28.0,47314.45,120.49,1,No,17,23,1,2016,6496.8207999999995
39.96,45.0,59610.81,138.71,1,Yes,12,5,3,2016,5542.851600000001
37.0,39.0,65883.39,124.44,0,No,11,15,6,2016,4604.28
71.84,28.0,71222.4,217.37,0,No,23,29,2,2016,15615.8608
59.22,24.0,18368.57,196.77,1,Yes,13,18,3,2016,11652.7194
80.51,44.0,57868.44,137.24,0,Yes,14,19,5,2016,11049.192400000002
59.05,50.0,43974.49,231.49,1,Yes,8,20,3,2016,13669.4845
81.98,23.0,25739.09,236.87,0,Yes,14,19,5,2016,19418.602600000002
89.05,44.0,51317.33,187.76,0,Yes,14,17,7,2016,16720.028
82.79,51.0,41547.62,118.27,1,No,6,26,5,2016,9791.5733
44.4,25.0,50506.44,241.03,1,No,17,8,7,2016,10701.732
43.49,37.0,53058.91,258.62,0,No,10,21,7,2016,11247.383800000001
60.23,43.0,73538.09,167.86,1,Yes,21,3,4,2016,10110.2078
39.3,27.0,59106.12,214.42,0,No,19,26,2,2016,8426.705999999998
89.05,51.0,74535.94,188.56,0,Yes,21,12,5,2016,16791.268
47.64,29.0,69718.19,200.71,0,No,16,3,5,2016,9561.824400000001
55.6,35.0,54429.17,236.87,0,No,1,18,7,2016,13169.972
66.4,23.0,59243.46,211.38,1,Yes,12,19,7,2016,14035.632000000001
56.3,29.0,57545.56,216.49,0,No,16,16,1,2016,12188.387
37.0,30.0,57877.15,201.58,0,No,10,29,6,2016,7458.46
80.47,38.0,57868.44,269.96,0,Yes,14,19,5,2016,21723.6812
77.14,51.0,39616.0,118.27,0,Yes,22,14,7,2016,9123.3478
37.0,32.0,76246.96,133.9,1,Yes,6,24,3,2016,4954.3
55.6,32.0,55424.24,172.83,0,No,22,28,4,2016,9609.348000000002
74.27,40.0,62669.59,221.98,1,Yes,20,30,5,2016,16486.454599999997
68.68,42.0,60637.62,190.12,1,Yes,18,5,4,2016,13057.441600000002
56.39,29.0,69646.35,198.5,0,Yes,2,11,1,2016,11193.415
41.73,28.0,71222.4,139.01,0,Yes,23,1,5,2016,5800.887299999999
80.31,28.0,61840.26,207.17,1,No,22,8,4,2016,16637.8227
76.2,50.0,43974.49,123.13,0,Yes,3,3,6,2016,9382.506
32.91,29.0,53431.35,158.56,0,Yes,16,3,5,2016,5218.209599999999
79.52,45.0,45716.48,124.67,0,No,9,26,2,2016,9913.758399999999
49.21,30.0,40182.84,240.95,0,Yes,19,10,2,2016,11857.1495
55.6,35.0,42993.48,221.18,1,No,15,7,4,2016,12297.608
70.39,27.0,39193.45,131.29,1,No,0,5,7,2016,9241.5031
49.21,29.0,69718.19,119.32,0,No,22,19,6,2016,5871.7372
89.05,44.0,64011.26,122.31,0,Yes,10,21,7,2016,10891.7055
39.94,55.0,40468.53,229.12,0,Yes,8,4,4,2016,9151.0528
51.3,44.0,50723.67,131.72,0,Yes,19,21,4,2016,6757.236
83.71,42.0,66025.11,211.38,1,Yes,3,9,3,2016,17694.619799999997
36.08,45.0,67575.12,174.88,0,Yes,3,18,5,2016,6309.6704
59.05,33.0,43974.49,196.77,0,Yes,21,12,5,2016,11619.2685
44.78,35.0,50723.67,120.63,0,Yes,0,20,2,2016,5401.8114
82.87,31.0,66176.97,204.79,0,No,11,9,7,2016,16970.9473
41.73,28.0,71222.4,207.17,0,No,16,15,2,2016,8645.204099999999
66.08,22.0,66412.04,165.27,1,No,0,11,3,2016,10921.0416
80.47,48.0,62784.85,123.13,1,Yes,1,17,7,2016,9908.2711
53.92,31.0,61840.26,207.17,1,Yes,2,16,6,2016,11170.6064
49.21,46.0,41097.17,119.93,0,Yes,15,15,4,2016,5901.755300000001
40.47,52.0,33951.63,229.12,1,Yes,10,12,1,2016,9272.4864
55.6,35.0,73889.99,226.54,1,No,2,26,1,2016,12595.624
55.6,36.0,59240.24,115.26,0,No,16,3,1,2016,6408.456
41.73,28.0,71222.4,217.37,0,No,23,29,2,2016,9070.8501
52.68,32.0,55424.24,178.92,1,No,20,31,3,2016,9425.505599999999
81.22,41.0,50628.31,235.29,1,No,22,4,4,2016,19110.2538
79.54,41.0,48335.2,137.24,0,Yes,11,13,5,2016,10916.0696
78.84,32.0,55424.24,178.92,1,No,20,31,3,2016,14106.0528
79.52,51.0,44248.52,221.98,1,Yes,23,28,2,2016,17651.849599999998
37.87,43.0,73538.09,157.04,0,Yes,6,28,2,2016,5947.104799999999
74.07,39.0,48335.2,258.62,0,Yes,22,8,5,2016,19155.983399999997
55.6,35.0,25603.93,236.87,0,No,1,18,7,2016,13169.972
78.84,32.0,55424.24,172.83,0,No,22,28,4,2016,13625.917200000002
51.24,36.0,59240.24,141.52,0,Yes,11,4,4,2016,7251.484800000001
40.17,26.0,70203.74,190.17,0,No,13,15,5,2016,7639.1289
59.05,44.0,27241.11,110.66,1,No,16,30,1,2016,6534.472999999999
85.01,52.0,58966.22,163.0,1,Yes,8,19,7,2016,13856.630000000001
54.47,35.0,25603.93,225.58,0,No,6,11,6,2016,12287.3426
83.97,44.0,64564.07,158.8,1,Yes,14,14,3,2016,13334.436000000002
74.32,22.0,63363.04,139.34,1,No,4,3,7,2016,10355.7488
73.72,32.0,55424.24,182.2,1,No,22,28,4,2016,13431.784
55.6,35.0,25603.93,236.87,0,No,1,18,7,2016,13169.972
37.0,45.0,50671.6,138.71,1,Yes,12,5,3,2016,5132.27
42.04,40.0,39723.97,165.27,0,No,21,12,6,2016,6947.9508000000005
43.49,19.0,23936.86,151.93,1,Yes,16,5,2,2016,6607.435700000001
35.61,37.0,46780.09,140.15,0,Yes,6,31,1,2016,4990.7415
56.39,46.0,58966.22,130.86,1,Yes,10,12,1,2016,7379.1954000000005
68.01,40.0,41232.89,188.56,0,Yes,20,12,5,2016,12823.965600000001
68.18,28.0,53058.91,217.37,0,No,23,29,2,2016,14820.286600000001
66.12,28.0,74623.27,207.17,0,No,23,29,2,2016,13698.0804
68.01,46.0,40468.53,229.12,0,Yes,14,6,4,2016,15582.451200000001
81.75,29.0,56113.37,200.71,0,No,22,19,6,2016,16408.0425
54.88,22.0,31215.88,121.07,0,No,4,3,7,2016,6644.3216
89.05,40.0,73882.91,221.98,1,Yes,0,22,4,2016,19767.319
43.49,27.0,36884.23,214.42,1,Yes,22,8,5,2016,9325.1258
66.26,31.0,59677.64,207.17,1,No,7,10,5,2016,13727.0842
82.07,25.0,50506.44,241.03,0,Yes,17,8,7,2016,19781.3321
51.87,19.0,54251.78,218.61,1,No,16,5,1,2016,11339.3007
50.63,35.0,53898.89,119.2,1,Yes,13,18,3,2016,6035.0960000000005
74.54,41.0,57846.68,158.42,1,Yes,21,3,4,2016,11808.6268
49.21,30.0,40182.84,140.46,0,No,20,5,1,2016,6912.0366
65.59,39.0,32549.95,221.98,1,Yes,16,21,4,2016,14559.6682
35.49,36.0,59240.24,222.25,0,No,19,26,2,2016,7887.6525
76.58,40.0,73882.91,140.46,0,No,5,6,7,2016,10756.426800000001
69.15,27.0,66815.54,131.29,1,No,14,9,3,2016,9078.7035
81.75,34.0,62060.11,168.34,0,No,20,17,6,2016,13761.795
77.14,33.0,27241.11,191.82,1,No,6,24,3,2016,14796.9948
51.87,52.0,33951.63,195.69,1,Yes,16,5,1,2016,10150.4403
73.49,26.0,59457.52,150.83,1,No,21,23,1,2016,11084.4967
37.0,30.0,58677.69,184.88,1,Yes,7,9,2,2016,6840.5599999999995
46.14,34.0,59785.94,160.03,1,No,8,27,2,2016,7383.7842
80.47,48.0,52736.33,212.38,1,Yes,1,17,7,2016,17090.2186
80.51,22.0,74903.41,187.76,0,No,20,19,2,2016,15116.5576
46.61,43.0,60575.99,184.23,0,Yes,21,17,4,2016,8586.960299999999
82.07,21.0,52563.22,176.98,0,Yes,21,17,4,2016,14524.748599999997
66.26,39.0,38067.08,212.87,0,No,22,8,5,2016,14104.766200000002
40.47,19.0,67132.46,181.02,0,No,20,19,2,2016,7325.8794
89.05,51.0,57868.44,194.62,0,Yes,1,1,7,2016,17330.911
66.12,37.0,75180.2,217.37,0,No,15,26,5,2016,14372.504400000002
61.22,36.0,41521.28,115.26,1,No,3,8,7,2016,7056.2172
54.08,36.0,50628.31,115.26,1,No,6,23,7,2016,6233.2608
34.66,38.0,71455.62,123.51,0,Yes,12,19,7,2016,4280.8566
71.14,40.0,73882.91,136.18,1,No,5,23,3,2016,9687.8452
72.23,36.0,70592.81,232.78,1,No,8,20,6,2016,16813.6994
57.86,36.0,61610.05,140.46,0,Yes,1,1,7,2016,8127.015600000001
89.05,42.0,59243.46,143.13,1,Yes,8,24,6,2016,12745.726499999999
75.15,32.0,53549.94,178.92,1,No,3,9,1,2016,13445.838
41.73,42.0,60514.05,199.43,1,Yes,11,6,4,2016,8322.213899999999
38.37,32.0,55424.24,172.83,0,No,22,28,4,2016,6631.4871
83.16,27.0,14548.06,190.17,0,No,4,3,7,2016,15814.537199999999
83.71,45.0,31092.93,174.88,0,Yes,17,10,5,2016,14639.204799999998
42.04,28.0,67132.46,230.52,0,No,20,13,1,2016,9691.060800000001
56.3,29.0,72203.96,216.49,1,No,0,14,1,2016,12188.387
80.47,33.0,73538.09,204.02,1,No,17,3,6,2016,16417.489400000002
42.04,31.0,58235.21,207.17,0,No,11,5,1,2016,8709.4268
53.92,42.0,61840.26,243.61,1,No,11,19,5,2016,13135.451200000001
64.24,36.0,59240.24,140.46,0,No,4,3,7,2016,9023.1504
46.31,31.0,61840.26,207.17,1,No,11,9,7,2016,9594.0427
66.83,34.0,59785.94,160.03,0,No,8,27,2,2016,10694.8049
78.74,38.0,57868.44,130.83,1,Yes,14,19,5,2016,10301.5542
57.24,33.0,41547.62,227.37,1,Yes,6,24,3,2016,13014.658800000001
40.04,23.0,61617.98,172.81,0,No,7,20,3,2016,6919.3124
86.06,35.0,42696.67,140.15,1,No,23,3,1,2016,12061.309000000001
89.05,50.0,59886.58,163.48,1,Yes,21,3,4,2016,14557.893999999998
61.84,45.0,70053.27,174.88,0,Yes,12,5,3,2016,10814.5792
39.3,29.0,53431.35,141.34,0,Yes,0,14,1,2016,5554.661999999999
71.28,54.0,38609.2,182.2,0,Yes,20,31,3,2016,12987.215999999999
52.68,35.0,73889.99,221.18,1,No,20,2,7,2016,11651.7624
46.61,55.0,57868.44,107.56,0,Yes,9,21,4,2016,5013.3716
61.22,31.0,59677.64,207.17,1,No,11,19,5,2016,12682.9474
39.36,40.0,38067.08,227.53,1,No,22,13,6,2016,8955.5808
56.16,52.0,33951.63,117.75,1,Yes,8,4,4,2016,6612.839999999999
60.72,31.0,61840.26,207.17,1,No,2,16,6,2016,12579.362399999998
73.72,32.0,55424.24,172.83,0,Yes,21,9,6,2016,12741.027600000001
56.57,26.0,35521.88,131.68,0,No,19,21,4,2016,7449.1376
49.21,27.0,36884.23,190.17,0,No,20,17,6,2016,9358.2657
54.88,51.0,39616.0,139.02,0,Yes,21,9,5,2016,7629.417600000001
40.04,23.0,46422.76,172.81,0,Yes,2,20,3,2016,6919.3124
41.73,28.0,71222.4,217.37,0,No,16,15,2,2016,9070.8501
39.96,38.0,62792.43,206.98,1,No,12,21,4,2016,8270.9208
55.6,35.0,42993.48,221.18,0,No,2,26,1,2016,12297.608
81.58,25.0,50506.44,202.18,0,No,17,8,7,2016,16493.8444
51.56,27.0,39193.45,115.26,1,Yes,3,8,7,2016,5942.805600000001
40.47,39.0,52520.75,236.87,0,No,15,7,4,2016,9586.1289
39.3,29.0,53431.35,216.49,0,No,16,16,1,2016,8508.056999999999
50.87,38.0,71455.62,238.58,0,Yes,14,19,5,2016,12136.5646
38.37,32.0,70505.06,233.04,0,Yes,21,9,6,2016,8941.744799999999
88.12,26.0,42760.22,194.62,0,No,13,15,5,2016,17149.9144
78.7,30.0,57877.15,172.83,0,No,10,29,6,2016,13601.721000000001
56.39,40.0,40468.53,140.46,0,Yes,20,16,3,2016,7920.539400000001
62.26,32.0,69481.85,178.92,1,Yes,3,9,1,2016,11139.5592
80.47,48.0,52736.33,201.15,1,Yes,1,17,7,2016,16186.540500000001
47.74,29.0,53431.35,217.1,1,Yes,3,8,7,2016,10364.354
78.79,36.0,52079.18,178.92,1,No,8,20,6,2016,14097.1068
66.08,48.0,65956.71,201.15,0,Yes,9,21,4,2016,13291.992
45.08,40.0,54286.1,140.46,0,No,6,9,3,2016,6331.9368
55.6,54.0,62729.4,161.16,1,No,13,13,6,2016,8960.496
42.04,27.0,69646.35,181.02,0,No,4,3,7,2016,7610.080800000001
37.87,43.0,57868.44,163.48,0,Yes,21,17,4,2016,6190.9875999999995
55.6,35.0,66187.58,258.62,0,Yes,3,21,6,2016,14379.272
82.07,22.0,31215.88,176.98,0,No,21,17,4,2016,14524.748599999997
45.48,32.0,69481.85,178.92,1,No,3,9,1,2016,8137.281599999998
80.3,46.0,40468.53,229.12,0,Yes,23,28,2,2016,18398.336
55.6,24.0,52252.91,182.2,0,No,22,3,3,2016,10130.32
51.87,19.0,58966.22,163.0,1,No,4,3,7,2016,8454.81
70.39,27.0,39193.45,198.5,1,No,3,8,7,2016,13972.415
80.51,23.0,25739.09,211.38,1,Yes,4,27,4,2016,17018.2038
71.28,40.0,41768.13,217.66,0,No,18,17,1,2016,15514.8048
42.04,52.0,79332.33,124.54,0,Yes,8,4,4,2016,5235.6616
49.21,52.0,36752.24,229.12,0,Yes,8,4,4,2016,11274.995200000001
61.22,25.0,50506.44,202.18,0,No,7,3,1,2016,12377.4596
59.51,40.0,40468.53,167.22,0,Yes,18,17,1,2016,9951.2622
74.27,40.0,61601.05,178.92,1,No,6,5,1,2016,13288.388399999998
43.49,37.0,67132.46,217.37,0,No,20,7,4,2016,9453.4213
63.36,26.0,66524.8,131.68,0,No,13,15,5,2016,8343.2448
73.49,26.0,35521.88,131.68,0,No,13,15,5,2016,9677.163199999999
72.23,51.0,74535.94,254.59,0,Yes,4,4,1,2016,18389.0357
53.68,29.0,69646.35,198.5,1,No,5,9,2,2016,10655.48
66.17,30.0,66269.49,138.68,0,No,19,20,1,2016,9176.455600000001
54.88,22.0,51920.49,121.07,0,No,4,3,7,2016,6644.3216
73.1,25.0,61806.31,241.03,1,No,2,28,4,2016,17619.292999999998
81.75,33.0,55015.08,188.56,1,Yes,6,24,3,2016,15414.78
41.73,31.0,56180.93,207.17,1,No,14,21,6,2016,8645.204099999999
56.01,29.0,53431.35,217.1,0,No,16,3,5,2016,12159.770999999999
38.1,34.0,34191.23,160.03,1,No,0,11,3,2016,6097.143
51.56,29.0,50055.33,191.17,0,Yes,15,1,1,2016,9856.725199999999
84.98,29.0,69646.35,136.18,1,No,16,5,1,2016,11572.576400000002
56.39,29.0,42760.22,153.76,0,Yes,18,27,1,2016,8670.526399999999
83.71,42.0,57868.44,206.98,1,Yes,11,6,4,2016,17326.295799999996
51.24,36.0,29398.61,140.46,0,No,13,13,4,2016,7197.170400000001
39.36,42.0,44078.24,243.61,1,Yes,11,6,4,2016,9588.4896
83.67,26.0,50723.67,131.68,0,No,1,18,7,2016,11017.6656
81.22,31.0,50723.67,206.98,0,No,7,3,1,2016,16810.9156
71.84,39.0,48335.2,124.44,0,No,22,8,5,2016,8939.7696
55.6,35.0,25603.93,236.87,0,No,9,1,4,2016,13169.972
76.2,34.0,42162.9,231.94,1,Yes,8,27,2,2016,17673.828
79.52,35.0,61428.18,187.76,0,No,7,22,2,2016,14930.675199999998
46.61,40.0,73174.19,111.94,1,Yes,20,30,5,2016,5217.5234
66.18,19.0,34191.23,168.34,0,No,0,11,3,2016,11140.741200000002
55.6,35.0,25603.93,236.87,0,No,20,2,7,2016,13169.972
88.04,41.0,50628.31,187.76,1,Yes,11,13,5,2016,16530.3904
66.12,39.0,53336.76,216.49,0,No,21,17,4,2016,14314.318800000001
61.22,45.0,31092.93,174.88,0,Yes,12,5,3,2016,10706.1536
80.3,60.0,42838.29,195.69,1,Yes,16,5,1,2016,15713.907
86.06,32.0,55424.24,221.21,1,Yes,21,9,6,2016,19037.3326
59.59,34.0,59785.94,203.44,0,Yes,4,27,4,2016,12122.9896
42.04,28.0,74623.27,110.68,0,No,22,8,5,2016,4652.9872000000005
42.32,31.0,27262.51,207.17,0,Yes,10,10,6,2016,8767.4344
60.53,22.0,46868.53,139.34,1,No,4,3,7,2016,8434.2502
46.61,43.0,66025.11,167.86,1,Yes,23,6,7,2016,7823.954600000001
